city,location,price,bedrooms,baths,size,title,page_url,date_added,property_type,latitude,longitude,number_of_photos,province,agency,purpose
Multan,"Northern Bypass, Multan",9000000,0,0,900,House Of 4 Marla Available In Northern Bypass,https://www.zameen.com/Property/multan_northern_bypass_avail_yourself_a_great_4_marla_house_in_northern_bypass-47484824-8731-1.html,Added: 1 week ago,Houses_Property,30.240258,71.540158,0,Punjab,Al Haider Property Advisor,Buy
Multan,"DHA Villas, DHA Defence",21000000,4,5,2025,House Of 4 Marla Available In Northern Bypass,https://www.zameen.com/Property/dha_defence_dha_villas_dha_multan_9_marla_villa-47193126-14018-1.html,Added: 2 weeks ago,Houses_Property,30.289476,71.522677,0,Punjab,Roman Real Estate,Buy
Multan,"DHA Villas, DHA Defence",14000000,3,4,1350,House Of 4 Marla Available In Northern Bypass,https://www.zameen.com/Property/dha_defence_dha_villas_dha_multan_6_marla_villa-47193116-14018-1.html,Added: 2 weeks ago,Houses_Property,30.289476,71.522677,0,Punjab,Roman Real Estate,Buy
Multan,"Royal Orchard, Multan Public School Road",12500000,0,0,1125,House Of 4 Marla Available In Northern Bypass,https://www.zameen.com/Property/multan_public_school_road_royal_orchard_5_marla_house_is_available_in_royal_orchard-47385127-9492-1.html,Added: 2 weeks ago,Houses_Property,30.25617,71.560725,0,Punjab,Madina Associates,Buy
Multan,"MDA Chowk, Multan",11000000,3,5,1350,House Of 4 Marla Available In Northern Bypass,https://www.zameen.com/Property/multan_mda_chowk_nice_home_near_allahshafi_chowk-45633936-1133-1.html,Added: 2 weeks ago,Houses_Property,30.210125,71.449388,0,Punjab,Fine Real Estate,Buy
Multan,"Downtown Rumanza, DHA Defence",20500000,3,3,1418,House Of 4 Marla Available In Northern Bypass,https://www.zameen.com/Property/dha_defence_downtown_rumanza_dha_downtown_rumanza_flats_available_on_13th_floor-46610580-19472-1.html,Added: 2 weeks ago,Flats_Apartments,30.2883991975925,71.52822331566695,0,Punjab,Executive Builders & Real Estate,Buy
Multan,"Shah Rukn-e-Alam Colony - Block D, Shah Rukn-e-Alam Colony",22000000,5,5,2250,House Of 4 Marla Available In Northern Bypass,https://www.zameen.com/Property/shah_rukn_e_alam_colony_shah_rukn-e-alam_colony_-_block_d_10_marla_house_for_sale_in_sra_d_block-47469132-5805-1.html,Added: 3 weeks ago,Houses_Property,30.193286,71.507385,0,Punjab,,Buy
Multan,"Multan Public School Road, Multan",5500000,0,0,788,House Of 4 Marla Available In Northern Bypass,https://www.zameen.com/Property/multan_multan_public_school_road_grey_structure_3_marla_house_for_sale_in_multan_public_school_road_multan_public_school_road-47466379-8902-1.html,Added: 3 weeks ago,Houses_Property,30.248301,71.519332,0,Punjab,Shalimar Property Advisors & Builders,Buy
Multan,"Zakariya Town, Multan",17000000,0,0,900,House Of 4 Marla Available In Northern Bypass,https://www.zameen.com/Property/multan_zakariya_town_prime_location_4_marla_house_for_sale_in_the_perfect_location_of_zakariya_town-47255640-1518-1.html,Added: 3 weeks ago,Houses_Property,30.228184,71.488398,0,Punjab,Asfee Builders,Buy
Multan,"Buch Executive Villas, Multan",14500000,3,4,1125,House Of 4 Marla Available In Northern Bypass,https://www.zameen.com/Property/multan_buch_executive_villas_5_marla_house_for_sale_buchvillas-47400700-8627-1.html,Added: 3 weeks ago,Houses_Property,30.286812,71.489983,0,Punjab,Multan Properties,Buy
Multan,"Wapda Town Phase 1, Wapda Town",14400000,3,4,1125,House Of 4 Marla Available In Northern Bypass,https://www.zameen.com/Property/wapda_town_wapda_town_phase_1_5_marla_house_fore_sale_in_wapda_town_phase_1-47181794-5821-1.html,Added: 4 weeks ago,Houses_Property,30.242756,71.508542,0,Punjab,FS Real Estate,Buy
Multan,"Buch Executive Villas, Multan",15000000,0,0,1125,House Of 4 Marla Available In Northern Bypass,https://www.zameen.com/Property/multan_buch_executive_villas_5_marla_house_for_sale_buch_executive_villas_multan-47343814-8627-1.html,Added: 4 weeks ago,Houses_Property,30.286812,71.489983,0,Punjab,Waqas Associates,Buy
Multan,"Buch Executive Villas, Multan",14500000,3,4,1125,House Of 4 Marla Available In Northern Bypass,https://www.zameen.com/Property/multan_buch_executive_villas_5_marla_house_for_sale_buch_executive_villas_multan-47319780-8627-1.html,Added: 4 weeks ago,Houses_Property,30.286812,71.489983,0,Punjab,Waqas Associates,Buy
Multan,"Buch Executive Villas, Multan",32000000,5,6,2025,House Of 4 Marla Available In Northern Bypass,https://www.zameen.com/Property/multan_buch_executive_villas_9_marla_spanish_house_for_sale_buch_executive_villas_multan-47319706-8627-1.html,Added: 4 weeks ago,Houses_Property,30.286812,71.489983,0,Punjab,Waqas Associates,Buy
Multan,"Shalimar Colony, Multan",21000000,3,4,1575,House Of 4 Marla Available In Northern Bypass,https://www.zameen.com/Property/multan_shalimar_colony_beautiful_house_available_for_sale_in_shalimar_colony-47285438-346-1.html,Added: 1 month ago,Houses_Property,30.241087,71.489875,0,Punjab,Lasani Estate Agency,Buy
Multan,"Wapda Town Phase 1, Wapda Town",95000000,6,6,4500,House Of 4 Marla Available In Northern Bypass,https://www.zameen.com/Property/wapda_town_wapda_town_phase_1_1_kanal_brand_new_furnished_house_wapda_town-ph-1_multan_for_sale-47245211-5821-1.html,Added: 1 month ago,Houses_Property,30.242756,71.508542,0,Punjab,Ahmad Real Estate & Marketing,Buy
Multan,"Askari Bypass, Multan",14000000,3,4,1125,House Of 4 Marla Available In Northern Bypass,https://www.zameen.com/Property/multan_askari_bypass_05_marla_brand_new_house_is_available_for_sale_at_al_riaz_city_askari_bypass_road_multan-47215418-8712-1.html,Added: 1 month ago,Houses_Property,30.144991,71.424531,0,Punjab,Falcon property Advisor,Buy
Multan,"Faisal Cottages Phase 1, Faisal Cottages",15000000,3,3,1125,House Of 4 Marla Available In Northern Bypass,https://www.zameen.com/Property/faisal_cottages_faisal_cottages_phase_1_05_marla_house_is_available_for_sale_at_faisal_cottages_phase_1_askari_bypass_road_multan-47211071-12119-1.html,Added: 1 month ago,Houses_Property,30.144423,71.425676,0,Punjab,Falcon property Advisor,Buy
Multan,"Sewara Chowk, Multan",7500000,2,3,788,3.5 marla house is available for sale near to sewara chowk multan.,https://www.zameen.com/Property/multan_sewara_chowk_3_5_marla_house_is_available_for_sale_near_to_sewara_chowk_multan-47209781-9779-1.html,Added: 1 month ago,Houses_Property,30.222123,71.45202899999998,0,Punjab,Falcon property Advisor,Buy
Multan,"DHA Phase 1 Sector Q - Block 3, DHA Phase 1 - Sector Q",22000000,5,5,4500,3.5 marla house is available for sale near to sewara chowk multan.,https://www.zameen.com/Property/dha_phase_1_sector_q_dha_phase_1_sector_q_-_block_3_1_kanal_grey_structure_house-_sector_q-_dha_multan_available_for_sale-47192757-18579-1.html,Added: 1 month ago,Houses_Property,30.30198985,71.5889452,0,Punjab,Askari Associates,Buy
Multan,"Askari 3, DHA Defence",25000000,4,5,2700,3.5 marla house is available for sale near to sewara chowk multan.,https://www.zameen.com/Property/dha_defence_askari_3_askari_phase_3_dha_multan_12_marla_villa-47028939-17156-1.html,Added: 1 month ago,Houses_Property,30.2945681,71.5114415,0,Punjab,Roman Real Estate,Buy
Multan,"DHA Villas, DHA Defence",20000000,4,5,2025,3.5 marla house is available for sale near to sewara chowk multan.,https://www.zameen.com/Property/dha_defence_dha_villas_dha_multan_9_marla_villa-47028767-14018-1.html,Added: 1 month ago,Houses_Property,30.289476,71.522677,0,Punjab,Roman Real Estate,Buy
Multan,"Western Fort Colony, Multan",48500000,5,6,4500,3.5 marla house is available for sale near to sewara chowk multan.,https://www.zameen.com/Property/multan_western_fort_colony_1_kanal_brand_new_house_is_available_for_sale_at_western_fort_colony_multan-47185535-12872-1.html,Added: 1 month ago,Houses_Property,30.183576,71.405801,0,Punjab,Falcon property Advisor,Buy
Multan,"MDA Chowk, Multan",10500000,3,4,1125,3.5 marla house is available for sale near to sewara chowk multan.,https://www.zameen.com/Property/multan_mda_chowk_5_marla_house_for_sale_near_allah_shafi_chok_worker_welfair_school-47164035-1133-1.html,Added: 1 month ago,Houses_Property,30.210125,71.449388,0,Punjab,Waqas Associates,Buy
Multan,"Multan Public School Road, Multan",15000000,3,4,1125,3.5 marla house is available for sale near to sewara chowk multan.,https://www.zameen.com/Property/multan_multan_public_school_road_5_marla_house_for_sale_buch_executive_villas_multan-47161518-8902-1.html,Added: 1 month ago,Houses_Property,30.248301,71.519332,0,Punjab,Waqas Associates,Buy
Multan,"Sabzazar Colony, Multan",9000000,2,3,1350,3.5 marla house is available for sale near to sewara chowk multan.,https://www.zameen.com/Property/multan_sabzazar_colony_almost_new_house_single_storey-47146967-1074-1.html,Added: 1 month ago,Houses_Property,30.236694,71.478959,0,Punjab,Al Maida Property Marketing,Buy
Multan,"Canal Cantt View Housing Society, Multan",7500000,5,5,2498,3.5 marla house is available for sale near to sewara chowk multan.,https://www.zameen.com/Property/multan_canal_cantt_view_housing_society_lucrative_affordable_house_in_prime_location-47146546-5709-1.html,Added: 1 month ago,Houses_Property,30.209568,71.413314,0,Punjab,Quershi Builders,Buy
Multan,"Garden Town, Multan",10000000,0,0,1125,3.5 marla house is available for sale near to sewara chowk multan.,https://www.zameen.com/Property/multan_garden_town_5_marla_house_for_sale_in_rs_10000000_only-47071984-924-1.html,Added: 1 month ago,Houses_Property,30.163125,71.401684,0,Punjab,Qureshi Property Linkers,Buy
Multan,"Garden Town, Multan",15000000,0,0,2250,3.5 marla house is available for sale near to sewara chowk multan.,https://www.zameen.com/Property/multan_garden_town_a_house_of_10_marla_in_garden_town-47071987-924-1.html,Added: 1 month ago,Houses_Property,30.163125,71.401684,0,Punjab,Qureshi Property Linkers,Buy
Multan,"Garden Town, Multan",15000000,0,0,2250,3.5 marla house is available for sale near to sewara chowk multan.,https://www.zameen.com/Property/multan_garden_town_10_marla_house_is_available_in_affordable_price_in_garden_town-47071988-924-1.html,Added: 1 month ago,Houses_Property,30.163125,71.401684,0,Punjab,Qureshi Property Linkers,Buy
Multan,"Wapda Town Phase 1, Wapda Town",19000000,4,4,1575,3.5 marla house is available for sale near to sewara chowk multan.,https://www.zameen.com/Property/wapda_town_wapda_town_phase_1_7_marla_brand_new_luxury_house-47072921-5821-1.html,Added: 1 month ago,Houses_Property,30.242756,71.508542,0,Punjab,Al Habib Real Estate & Developers,Buy
Multan,"DHA Villas, DHA Defence",25000000,5,6,2700,3.5 marla house is available for sale near to sewara chowk multan.,https://www.zameen.com/Property/dha_defence_dha_villas_dha_multan_12_marla_villa-47028808-14018-1.html,Added: 2 months ago,Houses_Property,30.289476,71.522677,0,Punjab,Roman Real Estate,Buy
Multan,"DHA Villas, DHA Defence",21000000,4,5,2025,3.5 marla house is available for sale near to sewara chowk multan.,https://www.zameen.com/Property/dha_defence_dha_villas_dha_multan_6_marla_villa-47028792-14018-1.html,Added: 2 months ago,Houses_Property,30.289476,71.522677,0,Punjab,Roman Real Estate,Buy
Multan,"DHA Villas, DHA Defence",13200000,3,4,1350,3.5 marla house is available for sale near to sewara chowk multan.,https://www.zameen.com/Property/dha_defence_dha_villas_a_house_at_affordable_price_awaits_you-47028701-14018-1.html,Added: 2 months ago,Houses_Property,30.289476,71.522677,0,Punjab,Roman Real Estate,Buy
Multan,"Zakariya Town, Multan",15000000,4,6,2025,3.5 marla house is available for sale near to sewara chowk multan.,https://www.zameen.com/Property/multan_zakariya_town_9_marla_brand_new_luxury_house_available_for_sale-45193851-1518-1.html,Added: 3 months ago,Houses_Property,30.228184,71.488398,19,Punjab,Jinnah Associates,Buy
Multan,"Wapda Town Phase 1, Wapda Town",28000000,5,6,2250,3.5 marla house is available for sale near to sewara chowk multan.,https://www.zameen.com/Property/wapda_town_wapda_town_phase_1_10_marla_modern_designer_house_for_sale-46181875-5821-1.html,Added: 3 months ago,Houses_Property,30.242756,71.508542,40,Punjab,Jinnah Associates,Buy
Multan,"PIA Employees Housing Society, Multan",17000000,4,4,2250,3.5 marla house is available for sale near to sewara chowk multan.,https://www.zameen.com/Property/multan_pia_employees_housing_society_10_marla_double_storey_house_available_for_sale-43891830-1502-1.html,Added: 3 months ago,Houses_Property,30.24524,71.527898,47,Punjab,Jinnah Associates,Buy
Multan,"Wapda Town Phase 1, Wapda Town",32500000,5,6,2250,3.5 marla house is available for sale near to sewara chowk multan.,https://www.zameen.com/Property/wapda_town_wapda_town_phase_1_10_marla_mediterranean_design_villa_available_for_sale-43891182-5821-1.html,Added: 3 months ago,Houses_Property,30.242756,71.508542,50,Punjab,Jinnah Associates,Buy
Multan,"Wapda Town Phase 2, Wapda Town",28000000,0,0,2250,3.5 marla house is available for sale near to sewara chowk multan.,https://www.zameen.com/Property/wapda_town_wapda_town_phase_2_your_dream_brand_new_10_marla_house_is_available_in_wapda_town_phase_2-43803548-5825-1.html,Added: 3 months ago,Houses_Property,30.236342,71.526875,26,Punjab,Chakar E Azam Rind Real Estate & Associates,Buy
Multan,"Khan Village, Multan",15000000,5,5,2025,3.5 marla house is available for sale near to sewara chowk multan.,https://www.zameen.com/Property/multan_khan_village_prime_location-45910679-1094-1.html,Added: 3 months ago,Houses_Property,30.241532,71.476961,6,Punjab,Admire Estates,Buy
Multan,"Khan Village, Multan",15000000,0,0,1800,3.5 marla house is available for sale near to sewara chowk multan.,https://www.zameen.com/Property/multan_khan_village_prime_location-45995995-1094-1.html,Added: 4 months ago,Houses_Property,30.241532,71.476961,5,Punjab,Admire Estates,Buy
Multan,"Khan Village, Multan",15000000,5,6,2025,3.5 marla house is available for sale near to sewara chowk multan.,https://www.zameen.com/Property/multan_khan_village_prime_location-45978671-1094-1.html,Added: 4 months ago,Houses_Property,30.241532,71.476961,6,Punjab,Admire Estates,Buy
Multan,"Khan Village, Multan",20000000,0,0,2025,3.5 marla house is available for sale near to sewara chowk multan.,https://www.zameen.com/Property/multan_khan_village_prime_location-45910680-1094-1.html,Added: 4 months ago,Houses_Property,30.241532,71.476961,5,Punjab,Admire Estates,Buy
Multan,"Ghagra Villas, Multan Public School Road",32000000,0,0,2925,13 Marla Brand New House For Sale,https://www.zameen.com/Property/multan_public_school_road_ghagra_villas_13_marla_brand_new_house_for_sale-46250847-14255-1.html,Added: 3 months ago,Houses_Property,30.248195,71.537083,8,Punjab,Chakar E Azam Rind Real Estate & Associates,Buy
Multan,"Air Force Officers Housing Scheme, Multan",30000000,5,6,3150,13 Marla Brand New House For Sale,https://www.zameen.com/Property/multan_air_force_officers_housing_scheme_14_marla_brand_new_house_is_available_for_sale_at_air_force_officers_housing_society_askari_bypass_road_multan-46238207-16169-1.html,Added: 3 months ago,Houses_Property,30.16078499999998,71.41799600000002,16,Punjab,Falcon property Advisor,Buy
Faisalabad,"Abdullah Garden, Faisalabad",50000000,5,0,2250,"10 Marla Residential House For Sale In Abdullah Garden, Canal Road, Faisalabad",https://www.zameen.com/Property/faisalabad_abdullah_garden_10_marla_residential_house_for_sale_in_abdullah_garden_canal_road_faisalabad-47628956-15268-1.html,Added: 5 days ago,Houses_Property,31.367416,73.060084,11,Punjab,Estate Agency,Buy
Faisalabad,"Eden Valley, Faisalabad",23000000,3,4,1125,"10 Marla Residential House For Sale In Abdullah Garden, Canal Road, Faisalabad",https://www.zameen.com/Property/faisalabad_eden_valley_a_house_of_5_marla_in_eden_valley-45406120-8917-1.html,Added: 2 weeks ago,Houses_Property,31.436061,73.154585,27,Punjab,Hanzala Estate,Buy
Faisalabad,"Eden Valley, Faisalabad",39000000,4,5,1575,"10 Marla Residential House For Sale In Abdullah Garden, Canal Road, Faisalabad",https://www.zameen.com/Property/faisalabad_eden_valley_7_marla_house_is_available_for_sale_in_eden_valley-45774445-8917-1.html,Added: 3 weeks ago,Houses_Property,31.436061,73.154585,36,Punjab,Hanzala Estate,Buy
Faisalabad,"Wapda City - Block L, Wapda City",20000000,0,0,1125,"10 Marla Residential House For Sale In Abdullah Garden, Canal Road, Faisalabad",https://www.zameen.com/Property/wapda_city_wapda_city_-_block_l_house_for_sale_in_wapda_city_-_block_l-47366406-5076-1.html,Added: 3 weeks ago,Houses_Property,31.514093,73.222404,36,Punjab,Pk Estate Agency,Buy
Faisalabad,"Eden Valley, Faisalabad",26500000,0,0,1170,"10 Marla Residential House For Sale In Abdullah Garden, Canal Road, Faisalabad",https://www.zameen.com/Property/faisalabad_eden_valley_5_marla_brand_new_corner_side_house_-_eden_valley_faisalabad-46810152-8917-1.html,Added: 4 weeks ago,Houses_Property,31.436061,73.154585,29,Punjab,Hanzala Estate,Buy
Faisalabad,"Eden Garden - Nawab Block, Eden Gardens",14500000,5,5,900,"10 Marla Residential House For Sale In Abdullah Garden, Canal Road, Faisalabad",https://www.zameen.com/Property/eden_gardens_eden_garden_-_nawab_block_fair-priced_4_marla_house_available_in_eden_garden_-_nawab_block-47623331-11198-1.html,Added: 17 hours ago,Houses_Property,31.46606,73.071941,26,Punjab,Mikail Estate,Buy
Faisalabad,"Green Valley, Samundari Road",35000000,5,5,1575,"10 Marla Residential House For Sale In Abdullah Garden, Canal Road, Faisalabad",https://www.zameen.com/Property/samundari_road_green_valley_ideal_prime_location_7_marla_house_has_landed_on_market_in_green_valley_faisalabad-47667359-11199-1.html,Added: 3 days ago,Houses_Property,31.336505,73.071685,40,Punjab,The Property Gallery & Sweet Homes,Buy
Faisalabad,"Citi Housing - Phase 1, Citi Housing",31000000,0,0,2250,"10 Marla Residential House For Sale In Abdullah Garden, Canal Road, Faisalabad",https://www.zameen.com/Property/citi_housing_citi_housing_-_phase_1_ideal_house_is_available_for_sale_in_faisalabad-47328267-11229-1.html,Added: 1 week ago,Houses_Property,31.53292,73.065687,23,Punjab,Ahsaan Usman Real Estate,Buy
Faisalabad,"Muslim Town, Faisalabad",25000000,4,5,2475,"10 Marla Residential House For Sale In Abdullah Garden, Canal Road, Faisalabad",https://www.zameen.com/Property/faisalabad_muslim_town_11_3_marla_house_for_sale_in_muslim_town_sargodha_road-47248336-1156-1.html,Added: 1 week ago,Houses_Property,31.461541,73.086584,21,Punjab,Sher-e-Rabbani Real Estate,Buy
Faisalabad,"Muslim Town, Faisalabad",35000000,4,5,2475,"10 Marla Residential House For Sale In Abdullah Garden, Canal Road, Faisalabad",https://www.zameen.com/Property/faisalabad_muslim_town_stunning_house_is_available_for_sale_in_muslim_town-46764468-1156-1.html,Added: 1 week ago,Houses_Property,31.461541,73.086584,14,Punjab,Sher-e-Rabbani Real Estate,Buy
Faisalabad,"Model City 1, Canal Road",17000000,3,3,900,"10 Marla Residential House For Sale In Abdullah Garden, Canal Road, Faisalabad",https://www.zameen.com/Property/canal_road_model_city_1_4_marla_beautiful_house_for_sale_in_model_city_-_faisalabad-47549361-8590-1.html,Added: 22 hours ago,Houses_Property,31.429527,73.155627,24,Punjab,Hanzala Estate,Buy
Faisalabad,"Eden Valley, Faisalabad",25000000,3,4,1125,"10 Marla Residential House For Sale In Abdullah Garden, Canal Road, Faisalabad",https://www.zameen.com/Property/faisalabad_eden_valley_5_marla_beautiful_brand_new_villa_available_for_sale_-_eden_valley_faisalabad-47083794-8917-1.html,Added: 22 hours ago,Houses_Property,31.436061,73.154585,34,Punjab,Hanzala Estate,Buy
Faisalabad,"TECH Town (TNT Colony), Satiana Road",14500000,4,5,1238,"10 Marla Residential House For Sale In Abdullah Garden, Canal Road, Faisalabad",https://www.zameen.com/Property/satiana_road_tech_town_tnt_colony_5_5_marla_newly_constructed_beautiful_house_available_for_sale_at_tech_town_satiana_road_faisalabad-45392898-419-1.html,Added: 2 hours ago,Houses_Property,31.3722,73.1256,19,Punjab,Unique Estate Agency,Buy
Faisalabad,"Satiana Road, Faisalabad",18500000,4,5,1575,"10 Marla Residential House For Sale In Abdullah Garden, Canal Road, Faisalabad",https://www.zameen.com/Property/faisalabad_satiana_road_7_marla_beautifully_constructed_brand_new_corner_house_is_for_sale_at_tech_town_satiana_road_faisalabad-47013176-534-1.html,Added: 2 hours ago,Houses_Property,31.37861,73.129245,11,Punjab,Unique Estate Agency,Buy
Faisalabad,"Satiana Road, Faisalabad",48500000,5,6,4950,"10 Marla Residential House For Sale In Abdullah Garden, Canal Road, Faisalabad",https://www.zameen.com/Property/faisalabad_satiana_road_22_marla_beautifully_constructed_house_available_for_sale_at_tech_town_satiana_road_faisalabad-47042733-534-1.html,Added: 2 hours ago,Houses_Property,31.37861,73.129245,33,Punjab,Unique Estate Agency,Buy
Faisalabad,"Satiana Road, Faisalabad",5800000,2,3,495,"10 Marla Residential House For Sale In Abdullah Garden, Canal Road, Faisalabad",https://www.zameen.com/Property/faisalabad_satiana_road_2_25_marla_house_is_up_for_sale_at_zam_zam_block_rachna_town-ii_satyana_road_faisalabad-47174179-534-1.html,Added: 2 hours ago,Houses_Property,31.37861,73.129245,16,Punjab,Unique Estate Agency,Buy
Faisalabad,"Satiana Road, Faisalabad",9500000,4,6,1170,"10 Marla Residential House For Sale In Abdullah Garden, Canal Road, Faisalabad",https://www.zameen.com/Property/faisalabad_satiana_road_5_2_marla_grey_structure_house_is_up_for_sale_at_tech_town_satyana_road_faisalabad-47261249-534-1.html,Added: 2 hours ago,Houses_Property,31.37861,73.129245,14,Punjab,Unique Estate Agency,Buy
Faisalabad,"Eden Valley, Faisalabad",65000000,6,6,2925,"10 Marla Residential House For Sale In Abdullah Garden, Canal Road, Faisalabad",https://www.zameen.com/Property/faisalabad_eden_valley_eden_valley_house-47211263-8917-1.html,Added: 1 week ago,Houses_Property,31.43606100000003,73.15458499999997,14,Punjab,Al Noor Umair Estate Adviser,Buy
Faisalabad,"Eden Valley, Faisalabad",22500000,3,4,1125,"10 Marla Residential House For Sale In Abdullah Garden, Canal Road, Faisalabad",https://www.zameen.com/Property/faisalabad_eden_valley_5_marla_brand_new_house_for_sale_in_eden_valley-47197252-8917-1.html,Added: 1 month ago,Houses_Property,31.43606100000003,73.154585,22,Punjab,Grand Royal Real Estate Advisor,Buy
Faisalabad,"Model City 1, Canal Road",23500000,4,4,1125,"10 Marla Residential House For Sale In Abdullah Garden, Canal Road, Faisalabad",https://www.zameen.com/Property/canal_road_model_city_1_beautiful_brand_new_house_for_sale_main_canal_road_model_city-47231323-8590-1.html,Added: 1 month ago,Houses_Property,31.429527,73.155627,0,Punjab,Khittaa Real Estate,Buy
Faisalabad,"Model City 1, Canal Road",14000000,0,0,900,"10 Marla Residential House For Sale In Abdullah Garden, Canal Road, Faisalabad",https://www.zameen.com/Property/canal_road_model_city_1_book_a_lower_portion_of_4_marla_in_model_city_1_faisalabad-47636313-8590-1.html,Added: 2 hours ago,Lower_Portions,31.429527,73.155627,7,Punjab,Al-Siddiq Estate and Developer,Buy
Faisalabad,"Model City 1, Canal Road",52500000,0,0,2250,"10 Marla Residential House For Sale In Abdullah Garden, Canal Road, Faisalabad",https://www.zameen.com/Property/canal_road_model_city_1_model_city_1_10_marla_lower_portion_up_for_sale-47636308-8590-1.html,Added: 2 hours ago,Lower_Portions,31.429527,73.155627,6,Punjab,Al-Siddiq Estate and Developer,Buy
Faisalabad,"Samundari Road, Faisalabad",35000000,5,5,1575,"10 Marla Residential House For Sale In Abdullah Garden, Canal Road, Faisalabad",https://www.zameen.com/Property/faisalabad_samundari_road_book_a_prime_location_7_marla_house_in_samundari_road-47667365-1080-1.html,Added: 6 hours ago,Houses_Property,31.391121,73.075386,33,Punjab,The Property Gallery & Sweet Homes,Buy
Faisalabad,"Satiana Road, Faisalabad",7500000,0,0,562,"10 Marla Residential House For Sale In Abdullah Garden, Canal Road, Faisalabad",https://www.zameen.com/Property/faisalabad_satiana_road_buy_your_ideal_2_marla_house_in_a_prime_location_of_satiana_road-47669499-534-1.html,Added: 7 hours ago,Houses_Property,31.37861,73.129245,10,Punjab,AJ Stars Traders,Buy
Faisalabad,"Officers Colony No 1, Susan Road",18000000,5,6,1125,"10 Marla Residential House For Sale In Abdullah Garden, Canal Road, Faisalabad",https://www.zameen.com/Property/susan_road_officers_colony_no_1_brand_new_house_for_sale-47446606-12593-1.html,Added: 7 hours ago,Houses_Property,31.424694,73.114348,7,Punjab,Model City Royal Villas,Buy
Faisalabad,"Kohinoor City, Faisalabad",6000000,1,1,518,"518 square feet Apartment for Sale in Kohinoor City Vista, Faisalabad",https://www.zameen.com/Property/faisalabad_kohinoor_city_518_square_feet_apartment_for_sale_in_kohinoor_city_vista_faisalabad-47535893-1360-1.html,Added: 2 weeks ago,Flats_Apartments,31.412659,73.116796,3,Punjab,Estate Agency,Buy
Faisalabad,"Wapda City, Faisalabad",40000000,4,5,2250,"518 square feet Apartment for Sale in Kohinoor City Vista, Faisalabad",https://www.zameen.com/Property/faisalabad_wapda_city_get_your_dream_home_on_3_years_installment_plan_in_wapda_city_faisalabad-46928053-501-1.html,Added: 4 days ago,Houses_Property,31.502824,73.21435,24,Punjab,Asset Makers,Buy
Faisalabad,"Wapda City - Block L, Wapda City",19000000,0,0,1125,"518 square feet Apartment for Sale in Kohinoor City Vista, Faisalabad",https://www.zameen.com/Property/wapda_city_wapda_city_-_block_l_ideally_located_house_for_sale_in_wapda_city_-_block_l_available-47477423-5076-1.html,Added: 1 week ago,Houses_Property,31.514093,73.222404,50,Punjab,Pak Land Estate & Construction Advisor,Buy
Faisalabad,"Wapda City - Block F, Wapda City",55000000,4,4,4500,"518 square feet Apartment for Sale in Kohinoor City Vista, Faisalabad",https://www.zameen.com/Property/wapda_city_wapda_city_-_block_f_your_dream_1_kanal_home_awaits_in_wapda_city-47420803-5071-1.html,Added: 2 weeks ago,Houses_Property,31.501141,73.213956,19,Punjab,,Buy
Faisalabad,"Citi Housing Phase 2 Samundri Road, Citi Housing",17000000,3,4,1125,"518 square feet Apartment for Sale in Kohinoor City Vista, Faisalabad",https://www.zameen.com/Property/citi_housing_citi_housing_phase_2_samundri_road_5_marla_double_storey_beautiful_house_with_basement_for_sale-47454573-11230-1.html,Added: 3 weeks ago,Houses_Property,31.32788998,73.0829307,21,Punjab,,Buy
Faisalabad,"Citi Housing - Block C, Citi Housing",25000000,0,0,2250,"518 square feet Apartment for Sale in Kohinoor City Vista, Faisalabad",https://www.zameen.com/Property/citi_housing_citi_housing_-_block_c_become_owner_of_your_house_today_which_is_centrally_located_in_citi_housing_phase_1-_block_d_in_faisalabad-47430509-14611-1.html,Added: 3 weeks ago,Houses_Property,31.53251819,73.07437643,5,Punjab,New Khawaja Estate Linkers,Buy
Faisalabad,"FDA City - Block A2, FDA City",32500000,0,0,2250,"518 square feet Apartment for Sale in Kohinoor City Vista, Faisalabad",https://www.zameen.com/Property/fda_city_fda_city_-_block_a2_affordable_house_for_sale_in_fda_city_-_block_a2-47214530-14147-1.html,Added: 4 weeks ago,Houses_Property,31.521748,73.072419,50,Punjab,Hafiz Associates,Buy
Faisalabad,"Wapda City, Faisalabad",50000000,0,0,3375,"518 square feet Apartment for Sale in Kohinoor City Vista, Faisalabad",https://www.zameen.com/Property/faisalabad_wapda_city_your_search_for_house_in_wapda_city_ends_here-47325448-501-1.html,Added: 4 weeks ago,Houses_Property,31.502824,73.21435,17,Punjab,Allah Ho Estate Linkers,Buy
Faisalabad,"Eden Gardens, Faisalabad",22500000,3,4,1125,"518 square feet Apartment for Sale in Kohinoor City Vista, Faisalabad",https://www.zameen.com/Property/faisalabad_eden_gardens_5_marla_beautiful_brand_new_house_-_eden_gardens_faisalabad-46603317-8296-1.html,Added: 22 hours ago,Houses_Property,31.425441,73.145077,25,Punjab,Hanzala Estate,Buy
Faisalabad,"Eden Executive, Eden Gardens",23000000,4,5,1125,"518 square feet Apartment for Sale in Kohinoor City Vista, Faisalabad",https://www.zameen.com/Property/eden_gardens_eden_executive_5_marla_beautiful_brand_new_house_-_eden_executive_faisalabad-46531171-10765-1.html,Added: 22 hours ago,Houses_Property,31.422804473233,73.1509483962879,31,Punjab,Hanzala Estate,Buy
