city,location,price,bedrooms,baths,size,title,page_url,date_added,property_type,latitude,longitude,number_of_photos,province,agency,purpose
Rawalpindi,"Bahria Heights 5, Bahria Town Phase 7",19000000,2,2,1192,1.5 Storey House For Sale In Wakeel Colony Gulzar E Quaid,https://www.zameen.com/Property/bahria_town_phase_7_bahria_heights_5_stunning_flat_is_available_for_sale_in_bahria_heights_5-46500743-17565-1.html,Added: 1 month ago,Flats_Apartments,33.51633,73.11098,19,Punjab,Manzil Real Estate Consultants,Buy
Rawalpindi,"Bahria Heights 7, Bahria Town Rawalpindi",19000000,2,2,1192,1.5 Storey House For Sale In Wakeel Colony Gulzar E Quaid,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_heights_7_bahria_heights_7_flat_sized_1200_square_feet-46500744-8897-1.html,Added: 1 month ago,Flats_Apartments,33.5516911643416,73.1390064954758,19,Punjab,Manzil Real Estate Consultants,Buy
Rawalpindi,"Bahria Heights, Bahria Town Rawalpindi",17800000,2,2,1192,1.5 Storey House For Sale In Wakeel Colony Gulzar E Quaid,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_heights_investor_rate_urgent_sale_apartment_in_bahria_heights-46590565-8506-1.html,Added: 1 month ago,Flats_Apartments,33.552089,73.139278,9,Punjab,Manzil Real Estate Consultants,Buy
Rawalpindi,"Bahria Town Phase 8, Bahria Town Rawalpindi",20000000,6,6,1125,1.5 Storey House For Sale In Wakeel Colony Gulzar E Quaid,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_brand_new_full_house_6_bedroom_for_sale-46965700-3048-1.html,Added: 1 month ago,Houses_Property,33.485576,73.08393,10,Punjab,Blue Chip Marketing,Buy
Rawalpindi,"Airport Housing Society, Rawalpindi",15500000,4,4,1125,1.5 Storey House For Sale In Wakeel Colony Gulzar E Quaid,https://www.zameen.com/Property/rawalpindi_airport_housing_society_beautifully_designed_5_marla_brand_new_double_story_house_available_for_sale_in_airport_housing_society-47085039-426-1.html,Added: 1 month ago,Houses_Property,33.590885,73.133533,28,Punjab,Kpk Real Estate  Builders,Buy
Rawalpindi,"Gulraiz Housing Scheme, Rawalpindi",19500000,4,5,1125,1.5 Storey House For Sale In Wakeel Colony Gulzar E Quaid,https://www.zameen.com/Property/rawalpindi_gulraiz_housing_scheme_new_build_house_reasonable-46149836-438-1.html,Added: 1 month ago,Houses_Property,33.5628,73.107144,7,Punjab,HSA BUILDERS & DEVELOPERS PVT LTD,Buy
Rawalpindi,"Bahria Town Phase 8 - Safari Valley, Bahria Town Phase 8",37500000,5,6,2138,1.5 Storey House For Sale In Wakeel Colony Gulzar E Quaid,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_safari_valley_this_is_good_condition_corner_9_5_marla_house_for_sale-46642063-3074-1.html,Added: 1 month ago,Houses_Property,33.498497,73.101182,36,Punjab,,Buy
Rawalpindi,"Bahria Town Phase 8 - Awami Villas 2, Bahria Town Phase 8",8600000,2,2,1125,1.5 Storey House For Sale In Wakeel Colony Gulzar E Quaid,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_awami_villas_2_2_bed_apartment_for_sale-46236821-8207-1.html,Added: 1 month ago,Flats_Apartments,33.4966,73.109311,9,Punjab,Faisal and Sons Real Estate,Buy
Rawalpindi,"Bahria Town Phase 7, Bahria Town Rawalpindi",85000000,5,6,4500,1.5 Storey House For Sale In Wakeel Colony Gulzar E Quaid,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_this_is_good_location_kanal_house_for_sale_in_bahria_phase_7-47083238-3047-1.html,Added: 1 month ago,Houses_Property,33.531951,73.115215,21,Punjab,,Buy
Rawalpindi,"Bahria Town Phase 3, Bahria Town Rawalpindi",45000000,5,6,2250,1.5 Storey House For Sale In Wakeel Colony Gulzar E Quaid,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_3_centrally_located_on_excellent_location_house_in_bahria_town_phase_3_is_available_for_sale-47070072-3036-1.html,Added: 1 month ago,Houses_Property,33.5504,73.1155,39,Punjab,Rehan Abbasi Real Estate & Builders,Buy
Rawalpindi,"Samarzar Housing Society, Rawalpindi",5000000,2,2,742,1.5 Storey House For Sale In Wakeel Colony Gulzar E Quaid,https://www.zameen.com/Property/rawalpindi_samarzar_housing_society_house_double_storey_3_m_for_sale-45717677-9179-1.html,Added: 1 month ago,Houses_Property,33.5277,73.0445,13,Punjab,Sargodha Property Bank,Buy
Rawalpindi,"Airport Housing Society, Rawalpindi",15000000,0,0,1350,1.5 Storey House For Sale In Wakeel Colony Gulzar E Quaid,https://www.zameen.com/Property/rawalpindi_airport_housing_society_6_marla_one_and_half_storey_house_for_sale_in_airport_housing_society_sector_4-45713437-426-1.html,Added: 1 month ago,Houses_Property,33.590885,73.133533,13,Punjab,Home Land Estate,Buy
Rawalpindi,"Airport Housing Society, Rawalpindi",15500000,4,4,1125,1.5 Storey House For Sale In Wakeel Colony Gulzar E Quaid,https://www.zameen.com/Property/rawalpindi_airport_housing_society_5_marla_double_storey_house_for_sale_in_airport_housing_society_sector_4-45722534-426-1.html,Added: 1 month ago,Houses_Property,33.590885,73.133533,19,Punjab,Home Land Estate,Buy
Rawalpindi,"Airport Housing Society, Rawalpindi",16500000,4,4,1125,5 Marla Double Storey House For Sale in Airport Housing Society Sector 4,https://www.zameen.com/Property/rawalpindi_airport_housing_society_5_marla_double_storey_house_for_sale_in_airport_housing_society_sector_4-45713520-426-1.html,Added: 1 month ago,Houses_Property,33.590885,73.133533,23,Punjab,Home Land Estate,Buy
Rawalpindi,"Airport Housing Society, Rawalpindi",18500000,5,6,1350,5 Marla Double Storey House For Sale in Airport Housing Society Sector 4,https://www.zameen.com/Property/rawalpindi_airport_housing_society_6_marla_double_storey_house_for_sale_in_airport_housing_society_sector_4-47075968-426-1.html,Added: 1 month ago,Houses_Property,33.590885,73.133533,32,Punjab,Home Land Estate,Buy
Rawalpindi,"Bahria Town Phase 8, Bahria Town Rawalpindi",45000000,5,5,2250,5 Marla Double Storey House For Sale in Airport Housing Society Sector 4,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_builder_location_house_near_boulevard_brand_new_house-46738774-3048-1.html,Added: 1 month ago,Houses_Property,33.485576,73.08393,5,Punjab,The Mentors Real Estate & Builders,Buy
Rawalpindi,"Bahria Town Phase 8 - E Commercial, Bahria Town Phase 8",7600000,3,2,968,5 Marla Double Storey House For Sale in Airport Housing Society Sector 4,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_e_commercial_two_bed_plus_studyroom_apartments_for_sale_e_commercial_bahria_town_rawalpindi_phase_8-47073583-21459-1.html,Added: 1 month ago,Flats_Apartments,33.48173320000001,73.0890694,21,Punjab,Raja Associates,Buy
Rawalpindi,"Bahria Town - Civic Centre, Bahria Town Phase 4",8900000,2,2,1058,5 Marla Double Storey House For Sale in Airport Housing Society Sector 4,https://www.zameen.com/Property/bahria_town_phase_4_bahria_town_-_civic_centre_2_bedroom_flat_for_sale_in_civic_center-47034762-8974-1.html,Added: 1 month ago,Flats_Apartments,33.550096,73.123815,12,Punjab,,Buy
Rawalpindi,"Bahria Greens - Overseas Enclave, Bahria Town Phase 8",50000000,5,6,2452,5 Marla Double Storey House For Sale in Airport Housing Society Sector 4,https://www.zameen.com/Property/bahria_town_phase_8_bahria_greens_-_overseas_enclave_luxurious_house_with_amazing_interior-47067974-3081-1.html,Added: 1 month ago,Houses_Property,33.505618,73.078866,46,Punjab,Onyx Homes,Buy
Rawalpindi,"Bahria Town Phase 8 - Umer Block, Bahria Town Phase 8 - Safari Valley",49000000,5,6,2250,5 Marla Double Storey House For Sale in Airport Housing Society Sector 4,https://www.zameen.com/Property/bahria_town_phase_8_safari_valley_bahria_town_phase_8_-_umer_block_deffence_villa_for_sale-46404875-3067-1.html,Added: 1 month ago,Houses_Property,33.48983599999999,73.10161099999999,29,Punjab,EFS Marketing,Buy
Rawalpindi,"Bahria Town Phase 8 - Safari Valley, Bahria Town Phase 8",19500000,4,5,1125,5 Marla Double Storey House For Sale in Airport Housing Society Sector 4,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_safari_valley_5_marla_brand_new_luxury_house_for_sale_outstanding_location-46758575-3074-1.html,Added: 1 month ago,Houses_Property,33.498496999999986,73.101182,17,Punjab,VIP Properties,Buy
Rawalpindi,"Media Town - Block A, Media Town",53500000,6,6,2700,5 Marla Double Storey House For Sale in Airport Housing Society Sector 4,https://www.zameen.com/Property/media_town_media_town_-_block_a_brand_new_double_unit_house_available_for_sale_at_media_town_islamabad-46792879-16390-1.html,Added: 1 month ago,Houses_Property,33.56588154,73.12128245,43,Punjab,14 Teen Real Estate Agency,Buy
Rawalpindi,"Airport Housing Society - Sector 4, Airport Housing Society",16000000,3,4,1125,5 Marla Double Storey House For Sale in Airport Housing Society Sector 4,https://www.zameen.com/Property/airport_housing_society_airport_housing_society_-_sector_4_6_marla_stylish_1_5_story_house-47054197-9155-1.html,Added: 1 month ago,Houses_Property,33.584261,73.121663,22,Punjab,Ashraf Estate Builders,Buy
Rawalpindi,"Airport Housing Society - Sector 4, Airport Housing Society",15000000,3,3,1508,5 Marla Double Storey House For Sale in Airport Housing Society Sector 4,https://www.zameen.com/Property/airport_housing_society_airport_housing_society_-_sector_4_6_marla_stylish_brand_new_1_5_story_house-46716856-9155-1.html,Added: 1 month ago,Houses_Property,33.584261,73.121663,28,Punjab,Ashraf Estate Builders,Buy
Rawalpindi,"Gulshan Abad Sector 2, Gulshan Abad",34000000,7,7,2250,5 Marla Double Storey House For Sale in Airport Housing Society Sector 4,https://www.zameen.com/Property/gulshan_abad_gulshan_abad_sector_2_looking_for_a_house_in_gulshan_abad_sector_2_rawalpindi-45371543-14739-1.html,Added: 1 month ago,Houses_Property,33.53451857,73.06468946,40,Punjab,Al-Abbas Associates & Builders,Buy
Rawalpindi,"Bahria Town Phase 8, Bahria Town Rawalpindi",38500000,4,4,2250,5 Marla Double Storey House For Sale in Airport Housing Society Sector 4,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_house_for_sale_bahria-47014852-3048-1.html,Added: 1 month ago,Houses_Property,33.485576,73.08393,5,Punjab,Jahan Marketing,Buy
Rawalpindi,"Bahria Town Phase 3, Bahria Town Rawalpindi",105000000,5,6,4500,5 Marla Double Storey House For Sale in Airport Housing Society Sector 4,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_3_1_kanal_designer_house_8_marla_outside_lawn_for_sale-44783005-3036-1.html,Added: 1 month ago,Houses_Property,33.550408,73.115473,50,Punjab,AIM Real Estate Consultants,Buy
Rawalpindi,"Bahria Town Phase 3, Bahria Town Rawalpindi",125000000,7,6,4500,5 Marla Double Storey House For Sale in Airport Housing Society Sector 4,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_3_20_marla_designer_house_is_available_for_sale_at_a_reasonable_price-44854079-3036-1.html,Added: 1 month ago,Houses_Property,33.550408,73.115473,50,Punjab,AIM Real Estate Consultants,Buy
Rawalpindi,"Bahria Town Phase 2, Bahria Town Rawalpindi",122500000,5,6,4500,5 Marla Double Storey House For Sale in Airport Housing Society Sector 4,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_2_1_kanal_5_bed_single_unit_designer_house-44036817-3035-1.html,Added: 1 month ago,Houses_Property,33.55892,73.118649,34,Punjab,AIM Real Estate Consultants,Buy
Rawalpindi,"Gulraiz Housing Scheme, Rawalpindi",15000000,3,3,1012,5 Marla Double Storey House For Sale in Airport Housing Society Sector 4,https://www.zameen.com/Property/rawalpindi_gulraiz_housing_scheme_owner_built_triple_storey_house_at_investor_price-45961444-438-1.html,Added: 1 month ago,Houses_Property,33.5628,73.107144,16,Punjab,Onyx Homes,Buy
Rawalpindi,"Gulraiz Housing Scheme, Rawalpindi",35000000,5,6,2250,5 Marla Double Storey House For Sale in Airport Housing Society Sector 4,https://www.zameen.com/Property/rawalpindi_gulraiz_housing_scheme_owner_built_triple_storey_10_marla_house_at_investor_price-46214548-438-1.html,Added: 1 month ago,Houses_Property,33.5628,73.107144,50,Punjab,Onyx Homes,Buy
Rawalpindi,"Bahria Greens - Overseas Enclave, Bahria Town Phase 8",130000000,5,6,6300,5 Marla Double Storey House For Sale in Airport Housing Society Sector 4,https://www.zameen.com/Property/bahria_town_phase_8_bahria_greens_-_overseas_enclave_behria_town_5_beds_designer_house-46812444-3081-1.html,Added: 1 month ago,Houses_Property,33.505618,73.078866,28,Punjab,Buildo Pak Real Estate,Buy
Rawalpindi,"Airport Housing Society, Rawalpindi",35000000,6,5,2025,5 Marla Double Storey House For Sale in Airport Housing Society Sector 4,https://www.zameen.com/Property/rawalpindi_airport_housing_society_9_marla_brand_new_double_story_house_for_sale_in_airport_housing_society_sector_2-47048382-426-1.html,Added: 1 month ago,Houses_Property,33.590885,73.133533,16,Punjab,Home Land Estate,Buy
Rawalpindi,"Adiala Road, Rawalpindi",38000000,0,0,22500,5 Marla Double Storey House For Sale in Airport Housing Society Sector 4,https://www.zameen.com/Property/rawalpindi_adiala_road_5_kanal_farm_house_available_in_adiala_road_for_sale-45919697-478-1.html,Added: 1 month ago,Farm_Houses,33.550869,73.056182,10,Punjab,Realistic Property Solution,Buy
Rawalpindi,"Bahria Town Phase 8 - Block M, Bahria Town Phase 8",21500000,3,3,1125,5 Marla Double Storey House For Sale in Airport Housing Society Sector 4,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_block_m_brand_new_house_for_sale-47045807-3062-1.html,Added: 1 month ago,Houses_Property,33.48665,73.076892,8,Punjab,White House Property Center,Buy
Rawalpindi,"Bahria Town Phase 7, Bahria Town Rawalpindi",33800000,4,4,2700,5 Marla Double Storey House For Sale in Airport Housing Society Sector 4,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_diamond_excellency_pure_residential-47043250-3047-1.html,Added: 1 month ago,Flats_Apartments,33.531951,73.115215,8,Punjab,Rabt Marketing,Buy
Rawalpindi,"Bahria Town Phase 8, Bahria Town Rawalpindi",22500000,4,4,1350,5 Marla Double Storey House For Sale in Airport Housing Society Sector 4,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_designer_corner_house_up_for_sale-45604214-3048-1.html,Added: 1 month ago,Houses_Property,33.485576,73.08393,14,Punjab,Square Nine International,Buy
Rawalpindi,"Airport Housing Society, Rawalpindi",48000000,7,6,3600,5 Marla Double Storey House For Sale in Airport Housing Society Sector 4,https://www.zameen.com/Property/rawalpindi_airport_housing_society_16_marla_double_storey_house_for_sale_in_airport_housing_society_sector_2-45724627-426-1.html,Added: 1 month ago,Houses_Property,33.590885,73.133533,39,Punjab,Home Land Estate,Buy
Rawalpindi,"Wakeel Colony, Islamabad Highway",17000000,4,4,1125,5 Marla Double Storey House For Sale In Wakeel Colony,https://www.zameen.com/Property/islamabad_highway_wakeel_colony_5_marla_double_storey_house_for_sale_in_wakeel_colony-45785685-12264-1.html,Added: 1 month ago,Houses_Property,33.600268,73.129443,26,Punjab,Home Land Estate,Buy
Rawalpindi,"Airport Housing Society, Rawalpindi",11800000,3,3,1125,5 Marla Double Storey House For Sale In Wakeel Colony,https://www.zameen.com/Property/rawalpindi_airport_housing_society_5_marla_one_and_half_storey_house_for_sale_in_airport_housing_society_sector_4-46285001-426-1.html,Added: 1 month ago,Houses_Property,33.590885,73.133533,18,Punjab,Home Land Estate,Buy
Rawalpindi,"Airport Housing Society, Rawalpindi",17500000,4,4,1125,5 Marla Double Storey House For Sale In Wakeel Colony,https://www.zameen.com/Property/rawalpindi_airport_housing_society_5_marla_double_storey_house_for_sale_in_airport_housing_society_sector_4-46288042-426-1.html,Added: 1 month ago,Houses_Property,33.590885,73.133533,18,Punjab,Home Land Estate,Buy
Rawalpindi,"Airport Housing Society - Sector 1, Airport Housing Society",35000000,6,6,1800,5 Marla Double Storey House For Sale In Wakeel Colony,https://www.zameen.com/Property/airport_housing_society_airport_housing_society_-_sector_1_a_brand_new_8_marla_double_story_house_for_sale-47035133-9152-1.html,Added: 2 months ago,Houses_Property,33.596452,73.130761,34,Punjab,Ahmed Associates & Constructor,Buy
Rawalpindi,"Airport Housing Society, Rawalpindi",29000000,6,6,1800,5 Marla Double Storey House For Sale In Wakeel Colony,https://www.zameen.com/Property/rawalpindi_airport_housing_society_a_brand_new_8_marla_double_story_house_for_sale-47035023-426-1.html,Added: 2 months ago,Houses_Property,33.590885,73.133533,17,Punjab,Ahmed Associates & Constructor,Buy
Rawalpindi,"Bahria Greens - Overseas Enclave, Bahria Town Phase 8",47000000,5,6,2452,5 Marla Double Storey House For Sale In Wakeel Colony,https://www.zameen.com/Property/bahria_town_phase_8_bahria_greens_-_overseas_enclave_high_quality_house_at_prime_location_in_bahria_overseas-46977122-3081-1.html,Added: 2 months ago,Houses_Property,33.505618,73.078866,30,Punjab,Onyx Homes,Buy
Rawalpindi,"Airport Housing Society - Sector 4, Airport Housing Society",12000000,2,3,1125,5 Marla Double Storey House For Sale In Wakeel Colony,https://www.zameen.com/Property/airport_housing_society_airport_housing_society_-_sector_4_a_brand_new_5_marla_single_story_house_for_sale-47034949-9155-1.html,Added: 2 months ago,Houses_Property,33.584261,73.121663,13,Punjab,Ahmed Associates & Constructor,Buy
Rawalpindi,"Bahria Town Phase 8 - Ali Block, Bahria Town Phase 8 - Safari Valley",22500000,4,4,1125,5 Marla Double Storey House For Sale In Wakeel Colony,https://www.zameen.com/Property/bahria_town_phase_8_safari_valley_bahria_town_phase_8_-_ali_block_brand_new_house_for_sale-47030897-3070-1.html,Added: 2 months ago,Houses_Property,33.49116,73.093243,7,Punjab,White House Property Center,Buy
Rawalpindi,"Mumtaz Colony, Rawalpindi",27000000,5,6,1575,5 Marla Double Storey House For Sale In Wakeel Colony,https://www.zameen.com/Property/rawalpindi_mumtaz_colony_this_is_7_marla_brand_new_house_for_sale_in_mumtaz_calony_rawalpindi_near_car_cook_bahria_phase_1_good_condition_house_invostor_price-47030440-8282-1.html,Added: 2 months ago,Houses_Property,33.560583,73.058993,29,Punjab,,Buy
Rawalpindi,"Bahria Town Phase 8 - Ali Block, Bahria Town Phase 8 - Safari Valley",21000000,3,3,1125,5 Marla Double Storey House For Sale In Wakeel Colony,https://www.zameen.com/Property/bahria_town_phase_8_safari_valley_bahria_town_phase_8_-_ali_block_brand_new_house_for_sale-47030327-3070-1.html,Added: 2 months ago,Houses_Property,33.49116,73.093243,7,Punjab,White House Property Center,Buy
Rawalpindi,"Bahria Town Phase 3, Bahria Town Rawalpindi",39000000,6,6,2250,5 Marla Double Storey House For Sale In Wakeel Colony,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_3_10_marla_lavish_house_with_basement_for_sale_in_bahria_town_phase_3-46905477-3036-1.html,Added: 2 months ago,Houses_Property,33.550408,73.115473,19,Punjab,RM Marketing & Real Estate,Buy
Rawalpindi,"Bahria Town - Civic Centre, Bahria Town Phase 4",8500000,2,2,990,5 Marla Double Storey House For Sale In Wakeel Colony,https://www.zameen.com/Property/bahria_town_phase_4_bahria_town_-_civic_centre_2_bed_apartment_front_view_available_for_sale_in_civic_center_bahria_town_rawalpindi-46948943-8974-1.html,Added: 2 months ago,Flats_Apartments,33.550096,73.123815,13,Punjab,RM Marketing & Real Estate,Buy
Rawalpindi,"Bahria Town Phase 8 - Rafi Block, Bahria Town Phase 8",21000000,3,4,1125,5 Marla Double Storey House For Sale In Wakeel Colony,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_rafi_block_brand_new_5_marla_double_story_3_beds_with_attached_bath_drawing_t_v_lounge_servant_quarter-47026479-3071-1.html,Added: 2 months ago,Houses_Property,33.50297,73.102169,23,Punjab,One unit PVT Limited,Buy
Rawalpindi,"Bahria Town Phase 7, Bahria Town Rawalpindi",11500000,2,2,922,5 Marla Double Storey House For Sale In Wakeel Colony,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_2_bedroom_apartments_in_diamond_excellancy-47026228-3047-1.html,Added: 2 months ago,Flats_Apartments,33.51527272163928,73.19432469499209,1,Punjab,Rabt Marketing,Buy
Rawalpindi,"Bahria Town Phase 3, Bahria Town Rawalpindi",55000000,5,6,2250,5 Marla Double Storey House For Sale In Wakeel Colony,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_3_10_marla_elegant_house_for_sale-46753679-3036-1.html,Added: 2 months ago,Houses_Property,33.550408,73.115473,25,Punjab,Al Haram Associates,Buy
Rawalpindi,"Bahria Town Phase 8 - Block M, Bahria Town Phase 8",21000000,3,4,1125,5 Marla Double Storey House For Sale In Wakeel Colony,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_block_m_brand_new_5_marla_double_story_3_beds_with_attached_bath_drawing_t_v_lounge-47021141-3062-1.html,Added: 2 months ago,Houses_Property,33.48665,73.076892,31,Punjab,One unit PVT Limited,Buy
Rawalpindi,"Bahria Town Phase 4, Bahria Town Rawalpindi",14000000,1,1,765,5 Marla Double Storey House For Sale In Wakeel Colony,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_4_one_bed_fully_furnished_apartment_available_for_sale_in_bahria_town-46642454-3041-1.html,Added: 2 months ago,Flats_Apartments,33.549693,73.130536,12,Punjab,Spear Marketing,Buy
Rawalpindi,"Bahria Town Phase 8, Bahria Town Rawalpindi",17500000,5,6,1125,5 Marla Double Storey House For Sale In Wakeel Colony,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_investor_house-45958471-3048-1.html,Added: 2 months ago,Houses_Property,33.485576,73.08393,11,Punjab,HSA BUILDERS & DEVELOPERS PVT LTD,Buy
Rawalpindi,"Bahria Intellectual Village, Bahria Town Rawalpindi",260000000,0,0,8100,5 Marla Double Storey House For Sale In Wakeel Colony,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_intellectual_village_designer_house_for_sale_in_intellectual_village-44662892-8256-1.html,Added: 2 months ago,Houses_Property,33.526943,73.093743,50,Punjab,TAG Properties,Buy
Rawalpindi,"Bahria Town Phase 8 - Usman Block, Bahria Town Phase 8 - Safari Valley",30000000,4,5,1575,5 Marla Double Storey House For Sale In Wakeel Colony,https://www.zameen.com/Property/bahria_town_phase_8_safari_valley_bahria_town_phase_8_-_usman_block_7_marla_double_unit_house_for_sale-47007419-3068-1.html,Added: 2 months ago,Houses_Property,33.488368,73.09423,21,Punjab,Rathore Estate Management & Builders,Buy
Rawalpindi,"Walayat Colony, Rawalpindi",22000000,4,4,1575,5 Marla Double Storey House For Sale In Wakeel Colony,https://www.zameen.com/Property/rawalpindi_walayat_colony_walayat_colony_main_bostan_khan_road_house_for_sale-46894530-16734-1.html,Added: 2 months ago,Houses_Property,33.589606,73.094427,12,Punjab,,Buy
Rawalpindi,"Faisal Colony, Rawalpindi",24000000,7,6,1800,5 Marla Double Storey House For Sale In Wakeel Colony,https://www.zameen.com/Property/rawalpindi_faisal_colony_8_marla_double_storey_house_faisal_colony-45844103-6012-1.html,Added: 2 months ago,Houses_Property,33.579624,73.038372,23,Punjab,Mashallah Eman Real Estate & Builders,Buy
Rawalpindi,"Chakri Road, Rawalpindi",4700000,2,2,1125,5 Marla Double Storey House For Sale In Wakeel Colony,https://www.zameen.com/Property/rawalpindi_chakri_road_5_marla_single_storey_house_for_sale-46491645-467-1.html,Added: 2 months ago,Houses_Property,33.543125,72.98946,26,Punjab,,Buy
Rawalpindi,"Bahria Greens - Overseas Enclave, Bahria Town Phase 8",52500000,5,6,2700,5 Marla Double Storey House For Sale In Wakeel Colony,https://www.zameen.com/Property/bahria_town_phase_8_bahria_greens_-_overseas_enclave_furnished_12_marla_designer_house-46802447-3081-1.html,Added: 2 months ago,Houses_Property,33.505618,73.078866,50,Punjab,Onyx Homes,Buy
Rawalpindi,"Shalley Valley, Rawalpindi",17500000,5,6,1125,5 Marla Double Storey House For Sale In Wakeel Colony,https://www.zameen.com/Property/rawalpindi_shalley_valley_house_for_sale-45351047-1404-1.html,Added: 2 months ago,Houses_Property,33.5975,73.0142,20,Punjab,Home Land Marketing,Buy
Rawalpindi,"Bahria Town Phase 8 - Umer Block, Bahria Town Phase 8 - Safari Valley",49000000,5,6,2250,Deffence villa for sale,https://www.zameen.com/Property/bahria_town_phase_8_safari_valley_bahria_town_phase_8_-_umer_block_deffence_villa_for_sale-46404875-3067-1.html,Added: 1 month ago,Houses_Property,33.48983599999999,73.10161099999999,29,Punjab,EFS Marketing,Buy
Rawalpindi,"Bahria Town Phase 8 - Safari Valley, Bahria Town Phase 8",19500000,4,5,1125,Deffence villa for sale,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_safari_valley_5_marla_brand_new_luxury_house_for_sale_outstanding_location-46758575-3074-1.html,Added: 1 month ago,Houses_Property,33.498496999999986,73.101182,17,Punjab,VIP Properties,Buy
Rawalpindi,"Media Town - Block A, Media Town",53500000,6,6,2700,Deffence villa for sale,https://www.zameen.com/Property/media_town_media_town_-_block_a_brand_new_double_unit_house_available_for_sale_at_media_town_islamabad-46792879-16390-1.html,Added: 1 month ago,Houses_Property,33.56588154,73.12128245,43,Punjab,14 Teen Real Estate Agency,Buy
Rawalpindi,"Airport Housing Society - Sector 4, Airport Housing Society",16000000,3,4,1125,Deffence villa for sale,https://www.zameen.com/Property/airport_housing_society_airport_housing_society_-_sector_4_6_marla_stylish_1_5_story_house-47054197-9155-1.html,Added: 1 month ago,Houses_Property,33.584261,73.121663,22,Punjab,Ashraf Estate Builders,Buy
Rawalpindi,"Airport Housing Society - Sector 4, Airport Housing Society",15000000,3,3,1508,Deffence villa for sale,https://www.zameen.com/Property/airport_housing_society_airport_housing_society_-_sector_4_6_marla_stylish_brand_new_1_5_story_house-46716856-9155-1.html,Added: 1 month ago,Houses_Property,33.584261,73.121663,28,Punjab,Ashraf Estate Builders,Buy
Rawalpindi,"Gulshan Abad Sector 2, Gulshan Abad",34000000,7,7,2250,Deffence villa for sale,https://www.zameen.com/Property/gulshan_abad_gulshan_abad_sector_2_looking_for_a_house_in_gulshan_abad_sector_2_rawalpindi-45371543-14739-1.html,Added: 1 month ago,Houses_Property,33.53451857,73.06468946,40,Punjab,Al-Abbas Associates & Builders,Buy
Rawalpindi,"Bahria Town Phase 8, Bahria Town Rawalpindi",38500000,4,4,2250,Deffence villa for sale,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_house_for_sale_bahria-47014852-3048-1.html,Added: 1 month ago,Houses_Property,33.485576,73.08393,5,Punjab,Jahan Marketing,Buy
Rawalpindi,"Bahria Town Phase 3, Bahria Town Rawalpindi",105000000,5,6,4500,Deffence villa for sale,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_3_1_kanal_designer_house_8_marla_outside_lawn_for_sale-44783005-3036-1.html,Added: 1 month ago,Houses_Property,33.550408,73.115473,50,Punjab,AIM Real Estate Consultants,Buy
Rawalpindi,"Bahria Town Phase 3, Bahria Town Rawalpindi",125000000,7,6,4500,Deffence villa for sale,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_3_20_marla_designer_house_is_available_for_sale_at_a_reasonable_price-44854079-3036-1.html,Added: 1 month ago,Houses_Property,33.550408,73.115473,50,Punjab,AIM Real Estate Consultants,Buy
Rawalpindi,"Bahria Town Phase 2, Bahria Town Rawalpindi",122500000,5,6,4500,Deffence villa for sale,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_2_1_kanal_5_bed_single_unit_designer_house-44036817-3035-1.html,Added: 1 month ago,Houses_Property,33.55892,73.118649,34,Punjab,AIM Real Estate Consultants,Buy
